Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
CP009978.1	1202452	1203912	2	plus	pyridine nucleotide-disulfide oxidoreductase			protein-coding			ALR18254.1	pyridine nucleotide-disulfide oxidoreductase	486	PN96_20180
CP009978.1	1203884	1204237	2	plus	hypothetical protein			protein-coding			ALR18255.1	hypothetical protein	117	PN96_20185
CP009978.1	1204295	1204675	2	minus	pyruvate dehydrogenase			protein-coding			ALR18256.1	pyruvate dehydrogenase	126	PN96_20190
CP009978.1	1204936	1205457	2	plus	lipocalin			protein-coding			ALR18257.1	lipocalin	173	PN96_20195
CP009978.1	1205517	1206512	2	minus	deacylase			protein-coding			ALR18258.1	deacylase	331	PN96_20200
CP009978.1	1206662	1206979	2	minus	cytochrome C554			protein-coding			ALR18259.1	cytochrome C554	105	PN96_20205
CP009978.1	1207058	1208062	2	minus	threonine aldolase			protein-coding			ALR18260.1	threonine aldolase	334	PN96_20210
CP009978.1	1208078	1208593	2	minus	ADP-ribose pyrophosphatase			protein-coding			ALR18261.1	ADP-ribose pyrophosphatase	171	PN96_20215
CP009978.1	1208954	1210615	2	plus	ATPase AAA			protein-coding			ALR18262.1	ATPase AAA	553	PN96_20220
CP009978.1	1210625	1212079	2	plus	protein viaA			protein-coding			ALR18263.1	protein viaA	484	PN96_20225
CP009978.1	1212317	1212390	2	plus	tRNA-Cys			tRNA						PN96_20230
CP009978.1	1212597	1213499	2	plus	LysR family transcriptional regulator			protein-coding			ALR18264.1	LysR family transcriptional regulator	300	PN96_20235
CP009978.1	1213888	1215594	2	plus	lactate dehydrogenase			protein-coding			ALR18265.1	lactate dehydrogenase	568	PN96_20240
CP009978.1	1215696	1216004	2	minus	branched-chain amino acid transporter			protein-coding			ALR18266.1	branched-chain amino acid transporter	102	PN96_20245
CP009978.1	1216001	1216732	2	minus	branched-chain amino acid ABC transporter permease			protein-coding			ALR18267.1	branched-chain amino acid ABC transporter permease	243	PN96_20250
CP009978.1	1217122	1217208	2	plus	tRNA-Leu			tRNA						PN96_20255
CP009978.1	1217331	1217404	2	plus	tRNA-Cys			tRNA						PN96_20260
CP009978.1	1217626	1217880	2	plus	nitrite reductase			protein-coding			ALR18268.1	nitrite reductase	84	PN96_20265
CP009978.1	1217929	1218717	2	minus	lipase			protein-coding			ALR18269.1	lipase	262	PN96_20270
CP009978.1	1218823	1219752	2	minus	metal-binding protein			protein-coding			ALR18270.1	metal-binding protein	309	PN96_20275
CP009978.1	1219872	1221197	2	minus	diguanylate cyclase			protein-coding			ALR18271.1	diguanylate cyclase	441	PN96_20280
CP009978.1	1221353	1221538	2	plus	hypothetical protein			protein-coding			ALR18272.1	hypothetical protein	61	PN96_20285
CP009978.1	1222320	1223114	2	plus	thioredoxin			protein-coding			ALR18273.1	thioredoxin	264	PN96_20290
CP009978.1	1224097	1226568	2	plus	hypothetical protein			protein-coding			ALR18274.1	hypothetical protein	823	PN96_20295
CP009978.1	1226899	1226985	2	plus	tRNA-Leu			tRNA						PN96_20300
CP009978.1	1227103	1227176	2	plus	tRNA-Cys			tRNA						PN96_20305
CP009978.1	1227276	1228247	2	minus	diguanylate cyclase			protein-coding			ALR18275.1	diguanylate cyclase	323	PN96_20310
CP009978.1	1228445	1228852	2	minus	nucleoside diphosphate kinase regulator			protein-coding			ALR18276.1	nucleoside diphosphate kinase regulator	135	PN96_20315
CP009978.1	1229265	1231829	2	plus	nitrite reductase			protein-coding			ALR18277.1	nitrite reductase	854	PN96_20320
CP009978.1	1231843	1232166	2	plus	nitrite reductase	nirD		protein-coding			ALR18278.1	nitrite reductase	107	PN96_20325
CP009978.1	1232354	1233202	2	plus	formate transporter			protein-coding			ALR18279.1	formate transporter	282	PN96_20330
CP009978.1	1233376	1234146	2	plus	uroporphyrin-III methyltransferase			protein-coding			ALR18280.1	uroporphyrin-III methyltransferase	256	PN96_20335
CP009978.1	1234143	1234583	2	minus	hypothetical protein			protein-coding			ALR18281.1	hypothetical protein	146	PN96_20340
CP009978.1	1234703	1235191	2	plus	nuclease			protein-coding			ALR18282.1	nuclease	162	PN96_20345
CP009978.1	1235304	1236635	2	minus	C4-dicarboxylate transporter			protein-coding			ALR18283.1	C4-dicarboxylate transporter	443	PN96_20350
CP009978.1	1237033	1237782	2	plus	(2Fe-2S)-binding protein			protein-coding			ALR18284.1	(2Fe-2S)-binding protein	249	PN96_20355
CP009978.1	1237838	1238029	2	minus	hypothetical protein			protein-coding			ALR18285.1	hypothetical protein	63	PN96_20360
CP009978.1	1238192	1238566	2	plus	nitrous oxide-stimulated promoter			protein-coding			ALR18286.1	nitrous oxide-stimulated promoter	124	PN96_20365
CP009978.1	1238621	1239781	2	minus	MFS transporter			protein-coding			ALR18287.1	MFS transporter	386	PN96_20370
CP009978.1	1239957	1240391	2	minus	thioredoxin			protein-coding			ALR18288.1	thioredoxin	144	PN96_20375
CP009978.1	1240560	1241654	2	plus	3-oxoacyl-ACP synthase			protein-coding			ALR18289.1	3-oxoacyl-ACP synthase	364	PN96_20380
CP009978.1	1241698	1243023	2	minus	Tat pathway signal protein			protein-coding			ALR18290.1	Tat pathway signal protein	441	PN96_20385
CP009978.1	1243033	1244592	2	minus	hypothetical protein			protein-coding			ALR18291.1	hypothetical protein	519	PN96_20390
CP009978.1	1244846	1246108	2	minus	3-hydroxy-3-methylglutaryl-CoA reductase			protein-coding			ALR18292.1	3-hydroxy-3-methylglutaryl-CoA reductase	420	PN96_20395
CP009978.1	1246283	1247113	2	minus	iron ABC transporter substrate-binding protein			protein-coding			ALR18293.1	iron ABC transporter substrate-binding protein	276	PN96_20400
CP009978.1	1247154	1248035	2	minus	LysR family transcriptional regulator			protein-coding			ALR18294.1	LysR family transcriptional regulator	293	PN96_20405
CP009978.1	1248665	1250989	2	plus	CbbBc protein			protein-coding			ALR18295.1	CbbBc protein	774	PN96_20410
CP009978.1	1251093	1252796	2	minus	CoA-disulfide reductase			protein-coding			ALR18296.1	CoA-disulfide reductase	567	PN96_20415
CP009978.1	1252859	1253044	2	minus	rhodanese			protein-coding			ALR18297.1	rhodanese	61	PN96_20420
CP009978.1	1253222	1253530	2	plus	ArsR family transcriptional regulator			protein-coding			ALR18298.1	ArsR family transcriptional regulator	102	PN96_20425
CP009978.1	1253603	1254022	2	plus	membrane protein			protein-coding			ALR18299.1	membrane protein	139	PN96_20430
CP009978.1	1254033	1254488	2	plus	transporter			protein-coding			ALR18300.1	transporter	151	PN96_20435
CP009978.1	1254518	1257826	2	plus	acriflavine resistance protein B			protein-coding			ALR18301.1	acriflavine resistance protein B	1102	PN96_20440
CP009978.1	1257823	1258878	2	plus	hemolysin D			protein-coding			ALR18302.1	hemolysin D	351	PN96_20445
CP009978.1	1258931	1259803	2	minus	hydrolase			protein-coding			ALR18303.1	hydrolase	290	PN96_20450
CP009978.1	1260113	1262233	2	plus	ribonucleoside-triphosphate reductase			protein-coding			ALR18304.1	ribonucleoside-triphosphate reductase	706	PN96_20455
CP009978.1	1262314	1262784	2	plus	ribonucleoside-triphosphate reductase			protein-coding			ALR18305.1	ribonucleoside-triphosphate reductase	156	PN96_20460
CP009978.1	1262881	1264272	2	minus	adhesin			protein-coding			ALR18306.1	adhesin	463	PN96_20465
CP009978.1	1264431	1265285	2	plus	AraC family transcriptional regulator			protein-coding			ALR18307.1	AraC family transcriptional regulator	284	PN96_20470
CP009978.1	1265443	1266630	2	plus	aromatic amino acid aminotransferase			protein-coding			ALR18308.1	aromatic amino acid aminotransferase	395	PN96_20475
CP009978.1	1266643	1267317	2	plus	ATP-dependent Zn protease			protein-coding			ALR18309.1	ATP-dependent Zn protease	224	PN96_20480
CP009978.1	1267383	1267919	2	minus	hypothetical protein			protein-coding			ALR18893.1	hypothetical protein	178	PN96_20485
CP009978.1	1268166	1269617	2	plus	cobalamin biosynthesis protein CobQ			protein-coding			ALR18310.1	cobalamin biosynthesis protein CobQ	483	PN96_20490
CP009978.1	1269677	1270438	2	plus	molybdate transporter	modA		protein-coding			ALR18311.1	molybdate transporter	253	PN96_20495
CP009978.1	1270441	1271127	2	plus	molybdate ABC transporter permease	modB		protein-coding			ALR18312.1	molybdate ABC transporter permease	228	PN96_20500
CP009978.1	1271127	1272236	2	plus	molybdate transporter ATP-binding protein	modC		protein-coding			ALR18313.1	molybdate transporter ATP-binding protein	369	PN96_20505
CP009978.1	1272311	1272748	2	minus	hypothetical protein			protein-coding			ALR18314.1	hypothetical protein	145	PN96_20510
CP009978.1	1273198	1274157	2	plus	diguanylate cyclase			protein-coding			ALR18315.1	diguanylate cyclase	319	PN96_20515
CP009978.1	1274267	1275529	2	minus	diguanylate cyclase			protein-coding			ALR18316.1	diguanylate cyclase	420	PN96_20520
CP009978.1	1275774	1276130	2	plus	competence protein ComFB			protein-coding			ALR18317.1	competence protein ComFB	118	PN96_20525
CP009978.1	1276205	1276486	2	plus	transcriptional regulator			protein-coding			ALR18318.1	transcriptional regulator	93	PN96_20530
CP009978.1	1276925	1278481	2	plus	NAD(P) transhydrogenase subunit alpha	pntA		protein-coding			ALR18319.1	NAD(P) transhydrogenase subunit alpha	518	PN96_20535
CP009978.1	1278491	1279867	2	plus	pyridine nucleotide transhydrogenase	pntB		protein-coding			ALR18320.1	pyridine nucleotide transhydrogenase	458	PN96_20540
CP009978.1	1280024	1281478	2	plus	histidine kinase			protein-coding			ALR18321.1	histidine kinase	484	PN96_20545
CP009978.1	1281453	1282121	2	plus	transcriptional regulator			protein-coding			ALR18322.1	transcriptional regulator	222	PN96_20550
CP009978.1	1282125	1283009	2	plus	hypothetical protein			protein-coding			ALR18323.1	hypothetical protein	294	PN96_20555
CP009978.1	1283069	1284196	2	plus	conjugal transfer protein TraF			protein-coding			ALR18324.1	conjugal transfer protein TraF	375	PN96_20560
CP009978.1	1285271	1285663	2	plus	universal stress protein			protein-coding			ALR18325.1	universal stress protein	130	PN96_20565
CP009978.1	1285740	1285961	2	minus	hypothetical protein			protein-coding			ALR18326.1	hypothetical protein	73	PN96_20570
CP009978.1	1286322	1286543	2	minus	hypothetical protein			protein-coding			ALR18327.1	hypothetical protein	73	PN96_20575
CP009978.1	1286950	1287102	2	plus	ABC transporter ATP-binding protein			protein-coding			ALR18328.1	ABC transporter ATP-binding protein	50	PN96_20580
CP009978.1	1287769	1288080	2	minus	translation initiation factor Sui1			protein-coding			ALR18329.1	translation initiation factor Sui1	103	PN96_20585
CP009978.1	1288085	1288465	2	minus	tail protein			protein-coding			ALR18330.1	tail protein	126	PN96_20590
CP009978.1	1288580	1289569	2	minus	D-alanine--D-alanine ligase			protein-coding			ALR18331.1	D-alanine--D-alanine ligase	329	PN96_20595
CP009978.1	1289719	1290288	2	minus	cytochrome C biogenesis protein CcdA			protein-coding			ALR18894.1	cytochrome C biogenesis protein CcdA	189	PN96_20600
CP009978.1	1290532	1293165	2	plus	protein acetyltransferase			protein-coding			ALR18332.1	protein acetyltransferase	877	PN96_20605
CP009978.1	1293279	1294166	2	minus	LysR family transcriptional regulator			protein-coding			ALR18333.1	LysR family transcriptional regulator	295	PN96_20610
CP009978.1	1294751	1295770	2	minus	UDP-galactose-4-epimerase			protein-coding			ALR18334.1	UDP-galactose-4-epimerase	339	PN96_20615
CP009978.1	1295836	1297755	2	minus	diguanylate cyclase			protein-coding			ALR18335.1	diguanylate cyclase	639	PN96_20620
CP009978.1	1298045	1298800	2	plus	hypothetical protein			protein-coding			ALR18336.1	hypothetical protein	251	PN96_20625
CP009978.1	1298800	1299483	2	plus	allophanate hydrolase			protein-coding			ALR18337.1	allophanate hydrolase	227	PN96_20630
CP009978.1	1299480	1300415	2	plus	allophanate hydrolase			protein-coding			ALR18338.1	allophanate hydrolase	311	PN96_20635
CP009978.1	1300440	1301873	2	minus	oxidoreductase			protein-coding			ALR18339.1	oxidoreductase	477	PN96_20640
CP009978.1	1302217	1304673	2	minus	ABC transporter permease			protein-coding			ALR18340.1	ABC transporter permease	818	PN96_20645
CP009978.1	1304673	1305365	2	minus	ABC transporter			protein-coding			ALR18341.1	ABC transporter	230	PN96_20650
CP009978.1	1305364	1305966	2	plus	arylesterase			protein-coding			ALR18342.1	arylesterase	200	PN96_20655
CP009978.1	1306049	1307248	2	plus	trans-2-enoyl-CoA reductase			protein-coding			ALR18343.1	trans-2-enoyl-CoA reductase	399	PN96_20660
CP009978.1	1307438	1309360	2	plus	diguanylate cyclase			protein-coding			ALR18344.1	diguanylate cyclase	640	PN96_20665
CP009978.1	1309484	1311139	2	plus	isopentenyl-diphosphate delta-isomerase			protein-coding			ALR18345.1	isopentenyl-diphosphate delta-isomerase	551	PN96_20670
CP009978.1	1311186	1311782	2	minus	molecular chaperone DnaJ			protein-coding			ALR18895.1	molecular chaperone DnaJ	198	PN96_20675
CP009978.1	1311876	1312715	2	minus	2OG-Fe(II) oxygenase			protein-coding			ALR18346.1	2OG-Fe(II) oxygenase	279	PN96_20680
CP009978.1	1312977	1313573	2	plus	membrane protein			protein-coding			ALR18347.1	membrane protein	198	PN96_20685
CP009978.1	1313535	1313867	2	minus	cytochrome C biogenesis protein			protein-coding			ALR18348.1	cytochrome C biogenesis protein	110	PN96_20690
CP009978.1	1313878	1314129	2	minus	Zn-ribbon motif protein			protein-coding			ALR18349.1	Zn-ribbon motif protein	83	PN96_20695
CP009978.1	1314136	1315833	2	minus	transcriptional regulator			protein-coding			ALR18350.1	transcriptional regulator	565	PN96_20700
CP009978.1	1315913	1316146	2	minus	PTS sugar transporter subunit IIA			protein-coding			ALR18351.1	PTS sugar transporter subunit IIA	77	PN96_20705
CP009978.1	1316159	1316587	2	minus	esterase			protein-coding			ALR18352.1	esterase	142	PN96_20710
CP009978.1	1316746	1317546	2	plus	Zn-dependent protease			protein-coding			ALR18353.1	Zn-dependent protease	266	PN96_20715
CP009978.1	1317625	1318707	2	minus	Zn-dependent protease			protein-coding			ALR18354.1	Zn-dependent protease	360	PN96_20720
CP009978.1	1319068	1320309	2	plus	long-chain fatty acid outer membrane transporter			protein-coding			ALR18355.1	long-chain fatty acid outer membrane transporter	413	PN96_20725
CP009978.1	1320331	1322739	2	plus	lipase			protein-coding			ALR18356.1	lipase	802	PN96_20730
CP009978.1	1323036	1323593	2	plus	alkylphosphonate utilization protein			protein-coding			ALR18357.1	alkylphosphonate utilization protein	185	PN96_20735
CP009978.1	1323751	1323942	2	minus	hypothetical protein			protein-coding			ALR18358.1	hypothetical protein	63	PN96_20740
CP009978.1	1324220	1325239	2	minus	membrane protein			protein-coding			ALR18359.1	membrane protein	339	PN96_20745
CP009978.1	1325608	1325703	2	minus	membrane protein			protein-coding			ALR18360.1	membrane protein	31	PN96_20750
CP009978.1	1325763	1327505	2	minus	5'-nucleotidase			protein-coding			ALR18361.1	5'-nucleotidase	580	PN96_20755
CP009978.1	1327764	1329398	2	plus	ATP-dependent endonuclease			protein-coding			ALR18362.1	ATP-dependent endonuclease	544	PN96_20760
CP009978.1	1329526	1330011	2	minus	membrane protein			protein-coding			ALR18363.1	membrane protein	161	PN96_20765
CP009978.1	1330238	1331143	2	minus	LysR family transcriptional regulator			protein-coding			ALR18364.1	LysR family transcriptional regulator	301	PN96_20770
CP009978.1	1331401	1332852	2	plus	formate transporter			protein-coding			ALR18365.1	formate transporter	483	PN96_20775
CP009978.1	1332942	1333511	2	minus	hypothetical protein			protein-coding			ALR18366.1	hypothetical protein	189	PN96_20780
CP009978.1	1333508	1334047	2	minus	cytochrome B561			protein-coding			ALR18367.1	cytochrome B561	179	PN96_20785
CP009978.1	1334217	1334459	2	minus	hypothetical protein			protein-coding			ALR18368.1	hypothetical protein	80	PN96_20790
CP009978.1	1334666	1335298	2	plus	hypothetical protein			protein-coding			ALR18369.1	hypothetical protein	210	PN96_20795
CP009978.1	1335479	1336267	2	plus	diguanylate phosphodiesterase			protein-coding			ALR18370.1	diguanylate phosphodiesterase	262	PN96_20800
CP009978.1	1336355	1337608	2	minus	DEAD/DEAH box helicase			protein-coding			ALR18371.1	DEAD/DEAH box helicase	417	PN96_20805
CP009978.1	1337676	1338272	2	minus	ACP phosphodiesterase			protein-coding			ALR18372.1	ACP phosphodiesterase	198	PN96_20810
CP009978.1	1338823	1340253	2	plus	chemotaxis protein			protein-coding			ALR18373.1	chemotaxis protein	476	PN96_20815
CP009978.1	1340724	1341392	2	minus	HAD family hydrolase			protein-coding			ALR18374.1	HAD family hydrolase	222	PN96_20820
CP009978.1	1341748	1342257	2	minus	flavodoxin			protein-coding			ALR18375.1	flavodoxin	169	PN96_20825
CP009978.1	1342518	1342991	2	plus	CreA			protein-coding			ALR18376.1	CreA	157	PN96_20830
CP009978.1	1343122	1344426	2	plus	guanosine kinase			protein-coding			ALR18377.1	guanosine kinase	434	PN96_20835
CP009978.1	1344648	1346396	2	plus	formate--tetrahydrofolate ligase			protein-coding			ALR18378.1	formate--tetrahydrofolate ligase	582	PN96_20840
CP009978.1	1346756	1347970	2	plus	glucose-1-phosphate adenylyltransferase	glgC		protein-coding			ALR18379.1	glucose-1-phosphate adenylyltransferase	404	PN96_20845
CP009978.1	1348049	1351216	2	minus	chitinase			protein-coding			ALR18380.1	chitinase	1055	PN96_20850
CP009978.1	1351493	1352374	2	minus	XRE family transcriptional regulator			protein-coding			ALR18381.1	XRE family transcriptional regulator	293	PN96_20855
