Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP009978.1	1667010	1668263	2	minus	sarcosine oxidase subunit beta family protein		70915556	protein-coding			WP_014234562.1	sarcosine oxidase subunit beta family protein	417	PN96_RS22485
NZ_CP009978.1	1668305	1669567	2	minus	serine hydroxymethyltransferase	glyA	70915557	protein-coding			WP_014234563.1	serine hydroxymethyltransferase	420	PN96_RS22490
NZ_CP009978.1	1670000	1671127	2	minus	hybrid-cluster NAD(P)-dependent oxidoreductase		70915558	protein-coding			WP_024372881.1	hybrid-cluster NAD(P)-dependent oxidoreductase	375	PN96_RS22495
NZ_CP009978.1	1671442	1672701	2	plus	aromatic ring-hydroxylating dioxygenase subunit alpha		70915559	protein-coding			WP_014234565.1	aromatic ring-hydroxylating dioxygenase subunit alpha	419	PN96_RS22500
NZ_CP009978.1	1672817	1674088	2	minus	4-aminobutyrate--2-oxoglutarate transaminase	gabT	70915560	protein-coding			WP_014234566.1	4-aminobutyrate--2-oxoglutarate transaminase	423	PN96_RS22505
NZ_CP009978.1	1674194	1674631	2	minus	universal stress protein		70915561	protein-coding			WP_014234567.1	universal stress protein	145	PN96_RS22510
NZ_CP009978.1	1674633	1675955	2	minus	TRAP transporter large permease subunit		70915562	protein-coding			WP_020335226.1	TRAP transporter large permease subunit	440	PN96_RS22515
NZ_CP009978.1	1675952	1676530	2	minus	TRAP transporter small permease		70915563	protein-coding			WP_020335227.1	TRAP transporter small permease	192	PN96_RS22520
NZ_CP009978.1	1676635	1677669	2	minus	TRAP transporter substrate-binding protein		70915564	protein-coding			WP_020335228.1	TRAP transporter substrate-binding protein	344	PN96_RS22525
NZ_CP009978.1	1677993	1679432	2	minus	NAD-dependent succinate-semialdehyde dehydrogenase		70915565	protein-coding			WP_020335229.1	NAD-dependent succinate-semialdehyde dehydrogenase	479	PN96_RS22530
NZ_CP009978.1	1679586	1680518	2	plus	LysR family transcriptional regulator		70915566	protein-coding			WP_020335230.1	LysR family transcriptional regulator	310	PN96_RS22535
NZ_CP009978.1	1680717	1680884	2	minus	DUF3012 domain-containing protein		70915567	protein-coding			WP_014234573.1	DUF3012 domain-containing protein	55	PN96_RS22540
NZ_CP009978.1	1681245	1681538	2	minus	hypothetical protein		70915569	protein-coding			WP_020335232.1	hypothetical protein	97	PN96_RS22550
NZ_CP009978.1	1681576	1681947	2	plus	hypothetical protein		70915570	protein-coding			WP_236614665.1	hypothetical protein	123	PN96_RS22555
NZ_CP009978.1	1682178	1682762	2	minus	cold shock and DUF1294 domain-containing protein		70915571	protein-coding			WP_020335234.1	cold shock and DUF1294 domain-containing protein	194	PN96_RS22560
NZ_CP009978.1	1682915	1683175	2	minus	DUF5062 family protein		70915572	protein-coding			WP_020335235.1	DUF5062 family protein	86	PN96_RS22565
NZ_CP009978.1	1683315	1683536	2	minus	hypothetical protein		70915573	protein-coding			WP_236614666.1	hypothetical protein	73	PN96_RS22570
NZ_CP009978.1	1683651	1684598	2	minus	hypothetical protein		70915574	protein-coding			WP_152490592.1	hypothetical protein	315	PN96_RS22575
NZ_CP009978.1	1685206	1686168	2	plus	hypothetical protein		70915575	protein-coding			WP_152490593.1	hypothetical protein	320	PN96_RS22580
NZ_CP009978.1	1686613	1690008	2	minus	hypothetical protein		70915576	protein-coding			WP_020335239.1	hypothetical protein	1131	PN96_RS22585
NZ_CP009978.1	1690592	1690849	2	minus	uncharacterized gene		70915577	pseudogene						PN96_RS22590
NZ_CP009978.1	1690956	1691663	2	minus	metallophosphoesterase		70915578	protein-coding			WP_020335240.1	metallophosphoesterase	235	PN96_RS22595
NZ_CP009978.1	1691858	1692349	2	minus	hypothetical protein		70915579	protein-coding			WP_020335241.1	hypothetical protein	163	PN96_RS22600
NZ_CP009978.1	1692453	1693304	2	minus	F0F1 ATP synthase subunit gamma		70915580	protein-coding			WP_020335242.1	F0F1 ATP synthase subunit gamma	283	PN96_RS22605
NZ_CP009978.1	1693304	1694800	2	minus	F0F1 ATP synthase subunit alpha		70915581	protein-coding			WP_020335243.1	F0F1 ATP synthase subunit alpha	498	PN96_RS22610
NZ_CP009978.1	1694787	1695536	2	minus	F0F1 ATP synthase subunit delta		70915582	protein-coding			WP_020335244.1	F0F1 ATP synthase subunit delta	249	PN96_RS22615
NZ_CP009978.1	1695590	1695856	2	minus	ATP synthase F0 subunit C	atpE	70915583	protein-coding			WP_014234581.1	ATP synthase F0 subunit C	88	PN96_RS22620
NZ_CP009978.1	1695849	1696490	2	minus	F0F1 ATP synthase subunit A		70915584	protein-coding			WP_020335246.1	F0F1 ATP synthase subunit A	213	PN96_RS22625
NZ_CP009978.1	1696543	1696812	2	minus	AtpZ/AtpI family protein		70915585	protein-coding			WP_020335247.1	AtpZ/AtpI family protein	89	PN96_RS22630
NZ_CP009978.1	1696817	1697221	2	minus	F0F1 ATP synthase subunit epsilon		70915586	protein-coding			WP_020335248.1	F0F1 ATP synthase subunit epsilon	134	PN96_RS22635
NZ_CP009978.1	1697218	1698603	2	minus	F0F1 ATP synthase subunit beta	atpD	70915587	protein-coding			WP_020335249.1	F0F1 ATP synthase subunit beta	461	PN96_RS22640
NZ_CP009978.1	1698891	1699760	2	plus	aldo/keto reductase		70915588	protein-coding			WP_020335250.1	aldo/keto reductase	289	PN96_RS22645
NZ_CP009978.1	1700168	1700410	2	minus	hypothetical protein		70915589	protein-coding			WP_020335251.1	hypothetical protein	80	PN96_RS22650
NZ_CP009978.1	1700535	1702142	2	minus	BCCT family transporter		70915590	protein-coding			WP_014234588.1	BCCT family transporter	535	PN96_RS22655
NZ_CP009978.1	1702387	1703181	2	minus	electron transfer flavoprotein subunit beta		70915591	protein-coding			WP_020335252.1	electron transfer flavoprotein subunit beta	264	PN96_RS22660
NZ_CP009978.1	1703171	1704409	2	minus	electron transfer flavoprotein subunit alpha/FixB family protein		70915592	protein-coding			WP_020335253.1	electron transfer flavoprotein subunit alpha/FixB family protein	412	PN96_RS22665
NZ_CP009978.1	1704419	1706374	2	minus	(Fe-S)-binding protein		70915593	protein-coding			WP_050571931.1	(Fe-S)-binding protein	651	PN96_RS22670
NZ_CP009978.1	1706384	1708447	2	minus	dimethylglycine demethylation protein DgcA	dgcA	70915594	protein-coding			WP_014234592.1	dimethylglycine demethylation protein DgcA	687	PN96_RS22675
NZ_CP009978.1	1708530	1709063	2	minus	DUF5943 domain-containing protein		70915595	protein-coding			WP_020335255.1	DUF5943 domain-containing protein	177	PN96_RS22680
NZ_CP009978.1	1709134	1710111	2	minus	dipeptidase		70915596	protein-coding			WP_020335256.1	dipeptidase	325	PN96_RS22685
NZ_CP009978.1	1710286	1711419	2	minus	GlxA family transcriptional regulator		70915597	protein-coding			WP_014234595.1	GlxA family transcriptional regulator	377	PN96_RS22690
NZ_CP009978.1	1712119	1713228	2	minus	alpha/beta fold hydrolase		70915598	protein-coding			WP_020335257.1	alpha/beta fold hydrolase	369	PN96_RS22695
NZ_CP009978.1	1713691	1714833	2	minus	iron-containing alcohol dehydrogenase		70915599	protein-coding			WP_020335258.1	iron-containing alcohol dehydrogenase	380	PN96_RS22700
NZ_CP009978.1	1715134	1716105	2	minus	glucokinase		70915600	protein-coding			WP_020335259.1	glucokinase	323	PN96_RS22705
NZ_CP009978.1	1716552	1717706	2	plus	MBL fold metallo-hydrolase		70915601	protein-coding			WP_020335260.1	MBL fold metallo-hydrolase	384	PN96_RS22710
NZ_CP009978.1	1717949	1718602	2	minus	hypothetical protein		70915602	protein-coding			WP_020335261.1	hypothetical protein	217	PN96_RS22715
NZ_CP009978.1	1718841	1720295	2	plus	molybdate ABC transporter ATP-binding protein ModF	modF	70915603	protein-coding			WP_020335262.1	molybdate ABC transporter ATP-binding protein ModF	484	PN96_RS22720
NZ_CP009978.1	1720345	1721811	2	minus	EAL domain-containing protein		70915604	protein-coding			WP_020335263.1	EAL domain-containing protein	488	PN96_RS22725
NZ_CP009978.1	1722174	1722908	2	plus	IclR family transcriptional regulator		70915605	protein-coding			WP_014234603.1	IclR family transcriptional regulator	244	PN96_RS22730
NZ_CP009978.1	1722915	1723757	2	plus	arginase family protein		70915606	protein-coding			WP_014234604.1	arginase family protein	280	PN96_RS22735
NZ_CP009978.1	1723836	1725125	2	minus	DEAD/DEAH box helicase		70915607	protein-coding			WP_020335264.1	DEAD/DEAH box helicase	429	PN96_RS22740
NZ_CP009978.1	1725312	1726298	2	minus	GTP-binding protein		70915608	protein-coding			WP_020335265.1	GTP-binding protein	328	PN96_RS22745
NZ_CP009978.1	1726471	1727109	2	minus	pyroglutamyl-peptidase I	pcp	70915609	protein-coding			WP_020335266.1	pyroglutamyl-peptidase I	212	PN96_RS22750
NZ_CP009978.1	1727316	1727564	2	plus	hypothetical protein		70915610	protein-coding			WP_020335268.1	hypothetical protein	82	PN96_RS22755
NZ_CP009978.1	1727735	1728958	2	plus	tryptophan synthase subunit beta	trpB	70915611	protein-coding			WP_020335269.1	tryptophan synthase subunit beta	407	PN96_RS22760
NZ_CP009978.1	1729037	1729252	2	minus	DUF3820 family protein		70915612	protein-coding			WP_005375557.1	DUF3820 family protein	71	PN96_RS22765
NZ_CP009978.1	1729369	1729677	2	plus	cysteine-rich CWC family protein		70915613	protein-coding			WP_020335270.1	cysteine-rich CWC family protein	102	PN96_RS22770
NZ_CP009978.1	1729696	1730040	2	minus	HopJ type III effector protein		70915614	protein-coding			WP_020335271.1	HopJ type III effector protein	114	PN96_RS22775
NZ_CP009978.1	1730246	1732015	2	plus	choice-of-anchor I family protein		70915615	protein-coding			WP_020335272.1	choice-of-anchor I family protein	589	PN96_RS22780
NZ_CP009978.1	1732083	1732421	2	minus	4a-hydroxytetrahydrobiopterin dehydratase		70915616	protein-coding			WP_014234613.1	4a-hydroxytetrahydrobiopterin dehydratase	112	PN96_RS22785
NZ_CP009978.1	1732411	1733205	2	minus	phenylalanine 4-monooxygenase	phhA	70915617	protein-coding			WP_020335273.1	phenylalanine 4-monooxygenase	264	PN96_RS22790
NZ_CP009978.1	1733428	1735401	2	plus	acetoacetate--CoA ligase		70915618	protein-coding			WP_020335274.1	acetoacetate--CoA ligase	657	PN96_RS22795
NZ_CP009978.1	1735478	1736092	2	minus	class I SAM-dependent methyltransferase		70915619	protein-coding			WP_308518187.1	class I SAM-dependent methyltransferase	204	PN96_RS22800
NZ_CP009978.1	1736377	1737255	2	plus	LysR family transcriptional regulator		70915620	protein-coding			WP_014234617.1	LysR family transcriptional regulator	292	PN96_RS22805
NZ_CP009978.1	1737431	1738321	2	plus	cation diffusion facilitator family transporter		70915621	protein-coding			WP_020335278.1	cation diffusion facilitator family transporter	296	PN96_RS22810
NZ_CP009978.1	1738341	1739285	2	minus	aromatic amino acid DMT transporter YddG	yddG	70915622	protein-coding			WP_020335280.1	aromatic amino acid DMT transporter YddG	314	PN96_RS22815
NZ_CP009978.1	1739551	1740201	2	plus	isoprenoid biosynthesis glyoxalase ElbB	elbB	70915623	protein-coding			WP_014234620.1	isoprenoid biosynthesis glyoxalase ElbB	216	PN96_RS22820
NZ_CP009978.1	1740532	1741680	2	plus	L-threonine dehydrogenase	yiaY	70915624	protein-coding			WP_014234621.1	L-threonine dehydrogenase	382	PN96_RS22825
NZ_CP009978.1	1741826	1742902	2	plus	PQQ-dependent sugar dehydrogenase		70915625	protein-coding			WP_020335282.1	PQQ-dependent sugar dehydrogenase	358	PN96_RS22830
NZ_CP009978.1	1742969	1743592	2	plus	HAD family hydrolase		70915626	protein-coding			WP_020335284.1	HAD family hydrolase	207	PN96_RS22835
NZ_CP009978.1	1743663	1744139	2	minus	Dps family protein		70915627	protein-coding			WP_020335285.1	Dps family protein	158	PN96_RS22840
NZ_CP009978.1	1744356	1746356	2	minus	methyl-accepting chemotaxis protein		70915628	protein-coding			WP_020335286.1	methyl-accepting chemotaxis protein	666	PN96_RS22845
NZ_CP009978.1	1746501	1747709	2	minus	hypothetical protein		70915629	protein-coding			WP_020335287.1	hypothetical protein	402	PN96_RS22850
NZ_CP009978.1	1747702	1748415	2	minus	ABC transporter ATP-binding protein		70915630	protein-coding			WP_014234627.1	ABC transporter ATP-binding protein	237	PN96_RS22855
NZ_CP009978.1	1748415	1749650	2	minus	FtsX-like permease family protein		70915631	protein-coding			WP_020335288.1	FtsX-like permease family protein	411	PN96_RS22860
NZ_CP009978.1	1749640	1750869	2	minus	FtsX-like permease family protein		70915632	protein-coding			WP_020335289.1	FtsX-like permease family protein	409	PN96_RS22865
NZ_CP009978.1	1750902	1751648	2	minus	outer membrane lipoprotein-sorting protein		70915633	protein-coding			WP_020335290.1	outer membrane lipoprotein-sorting protein	248	PN96_RS22870
NZ_CP009978.1	1751876	1752117	2	minus	uncharacterized gene		70915634	pseudogene						PN96_RS22875
NZ_CP009978.1	1752486	1752695	2	plus	cold-shock protein		70915635	protein-coding			WP_005375625.1	cold-shock protein	69	PN96_RS22880
NZ_CP009978.1	1752785	1753330	2	plus	YaeQ family protein		70915636	protein-coding			WP_014234632.1	YaeQ family protein	181	PN96_RS22885
NZ_CP009978.1	1753317	1753859	2	plus	hypothetical protein		70915637	protein-coding			WP_020335292.1	hypothetical protein	180	PN96_RS22890
NZ_CP009978.1	1753970	1754329	2	plus	glutaredoxin		70915638	protein-coding			WP_020335293.1	glutaredoxin	119	PN96_RS22895
NZ_CP009978.1	1754413	1755036	2	minus	OmpA family protein		70915639	protein-coding			WP_020335294.1	OmpA family protein	207	PN96_RS22900
NZ_CP009978.1	1755312	1755944	2	plus	thiol:disulfide interchange protein DsbA/DsbL		70915640	protein-coding			WP_020335295.1	thiol:disulfide interchange protein DsbA/DsbL	210	PN96_RS22905
NZ_CP009978.1	1755958	1756431	2	plus	FKBP-type peptidyl-prolyl cis-trans isomerase		70915641	protein-coding			WP_020335296.1	FKBP-type peptidyl-prolyl cis-trans isomerase	157	PN96_RS22910
NZ_CP009978.1	1756494	1757402	2	minus	heme o synthase	cyoE	70915642	protein-coding			WP_014234638.1	heme o synthase	302	PN96_RS22915
NZ_CP009978.1	1757395	1758414	2	minus	COX15/CtaA family protein		70915643	protein-coding			WP_020335297.1	COX15/CtaA family protein	339	PN96_RS22920
NZ_CP009978.1	1758424	1758960	2	minus	hypothetical protein		70915644	protein-coding			WP_020335298.1	hypothetical protein	178	PN96_RS22925
NZ_CP009978.1	1758957	1759724	2	minus	SURF1 family protein		70915645	protein-coding			WP_020335299.1	SURF1 family protein	255	PN96_RS22930
NZ_CP009978.1	1759723	1759959	2	plus	DUF2909 family protein		70915646	protein-coding			WP_014234642.1	DUF2909 family protein	78	PN96_RS22935
NZ_CP009978.1	1759974	1760858	2	minus	cytochrome c oxidase subunit 3		70915647	protein-coding			WP_020335300.1	cytochrome c oxidase subunit 3	294	PN96_RS22940
NZ_CP009978.1	1760907	1761386	2	minus	cytochrome c oxidase assembly protein		70915648	protein-coding			WP_049794707.1	cytochrome c oxidase assembly protein	159	PN96_RS22945
NZ_CP009978.1	1761465	1763105	2	minus	cytochrome c oxidase subunit I	ctaD	70915649	protein-coding			WP_020335301.1	cytochrome c oxidase subunit I	546	PN96_RS22950
NZ_CP009978.1	1763102	1764265	2	minus	cytochrome c oxidase subunit II	coxB	70915650	protein-coding			WP_020335302.1	cytochrome c oxidase subunit II	387	PN96_RS22955
NZ_CP009978.1	1764579	1766273	2	plus	phospho-sugar mutase		70915651	protein-coding			WP_020335303.1	phospho-sugar mutase	564	PN96_RS22960
NZ_CP009978.1	1766346	1766978	2	minus	LysE family translocator		70915652	protein-coding			WP_020335305.1	LysE family translocator	210	PN96_RS22965
NZ_CP009978.1	1767223	1768050	2	plus	AraC family transcriptional regulator		70915653	protein-coding			WP_020335307.1	AraC family transcriptional regulator	275	PN96_RS22970
NZ_CP009978.1	1768134	1768847	2	plus	AzlC family ABC transporter permease		70915654	protein-coding			WP_020335308.1	AzlC family ABC transporter permease	237	PN96_RS22975
NZ_CP009978.1	1768844	1769155	2	plus	AzlD domain-containing protein		70915655	protein-coding			WP_014234651.1	AzlD domain-containing protein	103	PN96_RS22980
NZ_CP009978.1	1769152	1769766	2	minus	fumarylacetoacetate hydrolase family protein		70915656	protein-coding			WP_020335309.1	fumarylacetoacetate hydrolase family protein	204	PN96_RS22985
NZ_CP009978.1	1770118	1771089	2	plus	porin		70915657	protein-coding			WP_020335310.1	porin	323	PN96_RS22990
NZ_CP009978.1	1771668	1772282	2	plus	glutaredoxin		70915658	protein-coding			WP_020335311.1	glutaredoxin	204	PN96_RS22995
NZ_CP009978.1	1772410	1772544	2	minus	hypothetical protein		80368085	protein-coding			WP_014234655.1	hypothetical protein	44	PN96_RS24320
NZ_CP009978.1	1772674	1773021	2	minus	hypothetical protein		70915659	protein-coding			WP_014234656.1	hypothetical protein	115	PN96_RS23000
NZ_CP009978.1	1773286	1774173	2	plus	LysR family transcriptional regulator		70915660	protein-coding			WP_014234657.1	LysR family transcriptional regulator	295	PN96_RS23005
NZ_CP009978.1	1774416	1776236	2	plus	bifunctional diguanylate cyclase/phosphodiesterase		70915661	protein-coding			WP_020335312.1	bifunctional diguanylate cyclase/phosphodiesterase	606	PN96_RS23010
NZ_CP009978.1	1776312	1777595	2	minus	peptidoglycan DD-metalloendopeptidase family protein		70915662	protein-coding			WP_014234659.1	peptidoglycan DD-metalloendopeptidase family protein	427	PN96_RS23015
NZ_CP009978.1	1777716	1778348	2	minus	hypothetical protein		70915663	protein-coding			WP_020335313.1	hypothetical protein	210	PN96_RS23020
NZ_CP009978.1	1778732	1779064	2	plus	GFA family protein		70915664	protein-coding			WP_020335314.1	GFA family protein	110	PN96_RS23025
NZ_CP009978.1	1779281	1779952	2	plus	YoaK family protein		70915665	protein-coding			WP_014234662.1	YoaK family protein	223	PN96_RS23030
NZ_CP009978.1	1780502	1781866	2	plus	YjiH family protein		70915666	protein-coding			WP_014234663.1	YjiH family protein	454	PN96_RS23035
NZ_CP009978.1	1782292	1784163	2	plus	methyl-accepting chemotaxis protein		70915667	protein-coding			WP_020335317.1	methyl-accepting chemotaxis protein	623	PN96_RS23040
NZ_CP009978.1	1784230	1784586	2	minus	hypothetical protein		70915668	protein-coding			WP_020335318.1	hypothetical protein	118	PN96_RS23045
